datetime,Coxs bazar,Bandarban,Chattogram,Rangamati,Khagrachari,Feni,Chandpur,Cumilla,Brahmanbaria,Kishoreganj,Gazipur,Tangail,Dhaka,Faridpur,Gopalganj,Barishal,Barguna,Pirojpur,Khulna,Jashore,Jhenaidah,Meherpur,Pabna,Rajshahi,Bogura,Naogaon,Dinajpur,Panchagarh,Rangpur,Gaibandha,Sherpur,Mymensingh,Sunamganj,Sylhet,Moulvibajar,Habiganj
01/07/2016 11:00,1,1,1,1,4,4,4,2,4,1,2,2,2,3,3,3,3,2,4,3,3,3,1,3,2,3,2,1,1,1,1,1,7,7,7,7
01/07/2016 12:00,1,1,1,1,5,5,5,2,5,1,2,2,2,5,3,5,5,1,3,3,2,2,1,2,2,4,2,1,1,1,1,1,7,7,7,7
01/07/2016 13:00,1,1,1,1,4,4,4,2,4,6,1,1,1,4,4,4,4,2,4,1,4,4,2,3,2,1,2,1,1,1,1,1,7,7,7,7
01/07/2016 14:00,3,3,3,3,2,2,2,2,2,3,1,1,1,4,3,4,4,1,5,2,3,3,1,1,2,2,2,3,3,3,3,3,5,5,5,5
01/07/2016 15:00,2,2,2,2,4,4,4,1,4,3,2,2,2,3,3,3,3,2,6,3,4,4,2,1,3,2,3,2,2,2,2,2,6,6,6,6
01/07/2016 16:00,4,4,4,4,4,4,4,3,4,2,3,3,3,4,1,4,4,2,5,5,4,4,2,4,3,2,3,4,4,4,4,4,5,5,5,5
01/07/2016 17:00,5,5,5,5,5,5,5,3,5,1,2,2,2,3,2,3,3,2,5,3,5,5,3,3,3,3,3,5,5,5,5,5,5,5,5,5
01/07/2016 18:00,5,5,5,5,8,8,8,6,8,2,2,2,2,4,1,4,4,2,5,4,4,4,1,3,5,3,5,5,5,5,5,5,7,7,7,7
01/07/2016 19:00,5,5,5,5,8,8,8,4,8,2,2,2,2,3,1,3,3,4,6,5,2,2,3,3,5,1,5,5,5,5,5,5,7,7,7,7
01/07/2016 20:00,4,4,4,4,10,10,10,3,10,2,4,4,4,4,2,4,4,4,4,3,2,2,3,4,3,9,3,4,4,4,4,4,6,6,6,6
01/07/2016 21:00,3,3,3,3,6,6,6,4,6,2,4,4,4,4,1,4,4,3,5,4,3,3,1,2,4,10,4,3,3,3,3,3,5,5,5,5
01/07/2016 22:00,3,3,3,3,4,4,4,5,4,5,3,3,3,4,2,4,4,5,6,4,3,3,2,3,1,7,1,3,3,3,3,3,5,5,5,5
01/07/2016 23:00,4,4,4,4,4,4,4,5,4,1,4,4,4,2,1,2,2,3,6,4,2,2,2,2,3,7,3,4,4,4,4,4,2,2,2,2
02/07/2016 00:00,3,3,3,3,1,1,1,6,1,4,6,6,6,2,3,2,2,4,7,2,2,2,2,3,4,6,4,3,3,3,3,3,2,2,2,2
02/07/2016 01:00,5,5,5,5,2,2,2,3,2,7,7,7,7,3,4,3,3,3,5,1,3,3,2,3,3,7,3,5,5,5,5,5,5,5,5,5
02/07/2016 02:00,4,4,4,4,5,5,5,3,5,2,6,6,6,3,3,3,3,2,5,1,3,3,2,2,4,10,4,4,4,4,4,4,2,2,2,2
02/07/2016 03:00,4,4,4,4,5,5,5,2,5,1,5,5,5,2,2,2,2,2,3,1,3,3,2,2,4,5,4,4,4,4,4,4,2,2,2,2
02/07/2016 04:00,2,2,2,2,4,4,4,3,4,5,5,5,5,3,3,3,3,1,3,1,3,3,2,1,2,6,2,2,2,2,2,2,3,3,3,3
02/07/2016 05:00,2,2,2,2,2,2,2,3,2,1,3,3,3,3,3,3,3,1,4,2,3,3,1,2,3,4,3,2,2,2,2,2,5,5,5,5
02/07/2016 06:00,2,2,2,2,3,3,3,0,3,3,4,4,4,3,2,3,3,2,4,2,3,3,1,2,5,5,5,2,2,2,2,2,6,6,6,6
02/07/2016 07:00,3,3,3,3,1,1,1,2,1,3,3,3,3,3,2,3,3,2,2,2,3,3,1,2,6,4,6,3,3,3,3,3,6,6,6,6
02/07/2016 08:00,2,2,2,2,3,3,3,1,3,2,4,4,4,2,1,2,2,2,2,1,2,2,2,1,3,4,3,2,2,2,2,2,6,6,6,6
02/07/2016 09:00,1,1,1,1,4,4,4,2,4,3,2,2,2,2,1,2,2,3,2,1,1,1,1,1,2,4,2,1,1,1,1,1,7,7,7,7
02/07/2016 10:00,3,3,3,3,1,1,1,1,1,2,4,4,4,2,1,2,2,3,2,1,1,1,1,1,2,4,2,3,3,3,3,3,7,7,7,7
02/07/2016 11:00,3,3,3,3,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,1,2,2,1,1,6,3,6,3,3,3,3,3,7,7,7,7
02/07/2016 12:00,3,3,3,3,3,3,3,1,3,1,3,3,3,3,2,3,3,2,2,1,1,1,1,2,6,3,6,3,3,3,3,3,5,5,5,5
02/07/2016 13:00,4,4,4,4,2,2,2,1,2,2,4,4,4,4,2,4,4,3,3,1,3,3,2,1,6,4,6,4,4,4,4,4,4,4,4,4
02/07/2016 14:00,6,6,6,6,2,2,2,2,2,2,4,4,4,4,1,4,4,1,3,1,2,2,2,2,7,4,7,6,6,6,6,6,4,4,4,4
02/07/2016 15:00,6,6,6,6,4,4,4,4,4,2,3,3,3,2,2,2,2,1,3,1,3,3,1,2,5,4,5,6,6,6,6,6,5,5,5,5
02/07/2016 16:00,5,5,5,5,3,3,3,4,3,2,5,5,5,1,3,1,1,1,2,2,3,3,2,4,4,6,4,5,5,5,5,5,6,6,6,6
02/07/2016 17:00,7,7,7,7,5,5,5,5,5,2,3,3,3,1,3,1,1,1,2,5,2,2,2,6,6,6,6,7,7,7,7,7,6,6,6,6
02/07/2016 18:00,4,4,4,4,3,3,3,2,3,2,4,4,4,1,2,1,1,1,2,3,2,2,1,4,6,6,6,4,4,4,4,4,6,6,6,6
02/07/2016 19:00,6,6,6,6,4,4,4,3,4,3,5,5,5,2,3,2,2,3,1,2,4,4,1,5,6,8,6,6,6,6,6,6,6,6,6,6
02/07/2016 20:00,5,5,5,5,4,4,4,5,4,1,6,6,6,3,1,3,3,2,2,4,5,5,1,3,7,9,7,5,5,5,5,5,5,5,5,5
02/07/2016 21:00,6,6,6,6,4,4,4,2,4,2,5,5,5,5,4,5,5,2,2,2,4,4,2,1,5,8,5,6,6,6,6,6,5,5,5,5
02/07/2016 22:00,5,5,5,5,6,6,6,2,6,1,7,7,7,2,3,2,2,3,1,2,4,4,1,2,5,6,5,5,5,5,5,5,5,5,5,5
02/07/2016 23:00,5,5,5,5,6,6,6,4,6,5,7,7,7,3,3,3,3,5,3,3,5,5,3,3,5,6,5,5,5,5,5,5,3,3,3,3
03/07/2016 00:00,3,3,3,3,9,9,9,3,9,4,7,7,7,2,3,2,2,3,1,3,5,5,3,1,2,7,2,3,3,3,3,3,3,3,3,3
03/07/2016 01:00,2,2,2,2,9,9,9,3,9,4,9,9,9,2,3,2,2,4,2,1,5,5,3,2,2,5,2,2,2,2,2,2,5,5,5,5
03/07/2016 02:00,2,2,2,2,11,11,11,4,11,1,6,6,6,2,3,2,2,4,1,2,3,3,3,3,1,3,1,2,2,2,2,2,2,2,2,2
03/07/2016 03:00,2,2,2,2,5,5,5,3,5,3,7,7,7,1,3,1,1,3,1,2,3,3,3,3,3,4,3,2,2,2,2,2,3,3,3,3
03/07/2016 04:00,3,3,3,3,5,5,5,2,5,4,7,7,7,1,2,1,1,2,4,2,2,2,1,3,2,3,2,3,3,3,3,3,5,5,5,5
03/07/2016 05:00,3,3,3,3,3,3,3,3,3,2,6,6,6,3,2,3,3,1,3,2,2,2,1,2,1,3,1,3,3,3,3,3,3,3,3,3
03/07/2016 06:00,1,1,1,1,3,3,3,5,3,2,7,7,7,3,2,3,3,1,3,2,2,2,1,2,2,5,2,1,1,1,1,1,3,3,3,3
03/07/2016 07:00,1,1,1,1,3,3,3,5,3,3,6,6,6,3,2,3,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1
03/07/2016 08:00,1,1,1,1,1,1,1,5,1,2,8,8,8,5,3,5,5,2,2,1,3,3,2,2,1,3,1,1,1,1,1,1,5,5,5,5
03/07/2016 09:00,1,1,1,1,2,2,2,1,2,3,7,7,7,4,2,4,4,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,7,7,7,7
03/07/2016 10:00,1,1,1,1,1,1,1,5,1,3,5,5,5,2,1,2,2,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,5,5,5,5
03/07/2016 11:00,2,2,2,2,2,2,2,1,2,3,5,5,5,3,1,3,3,2,2,0,2,2,1,2,1,2,1,2,2,2,2,2,5,5,5,5
03/07/2016 12:00,2,2,2,2,2,2,2,2,2,1,4,4,4,2,2,2,2,2,1,0,3,3,2,2,1,1,1,2,2,2,2,2,5,5,5,5
03/07/2016 13:00,2,2,2,2,2,2,2,2,2,3,5,5,5,5,1,5,5,2,3,0,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2
03/07/2016 14:00,2,2,2,2,1,1,1,2,1,3,5,5,5,2,1,2,2,1,4,1,3,3,1,4,2,5,2,2,2,2,2,2,2,2,2,2
03/07/2016 15:00,1,1,1,1,1,1,1,4,1,2,6,6,6,2,1,2,2,1,3,2,4,4,2,1,3,6,3,1,1,1,1,1,2,2,2,2
03/07/2016 16:00,3,3,3,3,2,2,2,4,2,3,6,6,6,4,3,4,4,2,4,3,2,2,2,3,4,6,4,3,3,3,3,3,4,4,4,4
03/07/2016 17:00,4,4,4,4,2,2,2,3,2,3,5,5,5,3,3,3,3,2,4,2,3,3,2,4,4,6,4,4,4,4,4,4,4,4,4,4
03/07/2016 18:00,3,3,3,3,2,2,2,1,2,1,7,7,7,2,5,2,2,3,5,2,2,2,1,3,3,2,3,3,3,3,3,3,5,5,5,5
03/07/2016 19:00,4,4,4,4,9,9,9,2,9,2,8,8,8,2,4,2,2,4,4,4,4,4,1,4,4,5,4,4,4,4,4,4,2,2,2,2
03/07/2016 20:00,4,4,4,4,9,9,9,1,9,2,8,8,8,2,4,2,2,3,5,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4
03/07/2016 21:00,3,3,3,3,8,8,8,3,8,2,8,8,8,3,3,3,3,2,5,2,1,1,2,4,4,5,4,3,3,3,3,3,4,4,4,4
03/07/2016 22:00,2,2,2,2,7,7,7,3,7,1,8,8,8,1,3,1,1,2,3,3,3,3,4,2,3,3,3,2,2,2,2,2,4,4,4,4
03/07/2016 23:00,3,3,3,3,8,8,8,5,8,12,9,9,9,2,4,2,2,4,4,7,2,2,2,4,4,4,4,3,3,3,3,3,3,3,3,3
04/07/2016 00:00,2,2,2,2,7,7,7,3,7,3,8,8,8,2,4,2,2,3,4,2,3,3,1,4,4,6,4,2,2,2,2,2,3,3,3,3
04/07/2016 01:00,2,2,2,2,9,9,9,5,9,3,7,7,7,5,3,5,5,2,7,2,2,2,2,3,4,1,4,2,2,2,2,2,2,2,2,2
04/07/2016 02:00,2,2,2,2,7,7,7,4,7,5,4,4,4,3,3,3,3,3,4,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
04/07/2016 03:00,3,3,3,3,4,4,4,2,4,7,7,7,7,2,2,2,2,3,4,2,2,2,1,2,3,2,3,3,3,3,3,3,2,2,2,2
04/07/2016 04:00,3,3,3,3,3,3,3,2,3,5,12,12,12,1,3,1,1,2,3,2,2,2,5,2,1,3,1,3,3,3,3,3,2,2,2,2
04/07/2016 05:00,3,3,3,3,4,4,4,1,4,4,5,5,5,2,2,2,2,2,3,3,3,3,3,1,2,1,2,3,3,3,3,3,2,2,2,2
04/07/2016 06:00,3,3,3,3,3,3,3,5,3,4,7,7,7,2,4,2,2,1,2,3,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3
04/07/2016 07:00,3,3,3,3,3,3,3,4,3,4,5,5,5,0,2,0,0,3,3,3,2,2,2,2,2,1,2,3,3,3,3,3,4,4,4,4
04/07/2016 08:00,2,2,2,2,4,4,4,3,4,2,4,4,4,6,1,6,6,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,4,4,4,4
04/07/2016 09:00,2,2,2,2,2,2,2,4,2,1,7,7,7,6,1,6,6,3,2,2,1,1,2,1,2,1,2,2,2,2,2,2,3,3,3,3
04/07/2016 10:00,2,2,2,2,1,1,1,3,1,2,9,9,9,2,1,2,2,3,3,1,2,2,1,2,1,2,1,2,2,2,2,2,4,4,4,4
04/07/2016 11:00,1,1,1,1,2,2,2,3,2,2,8,8,8,6,2,6,6,2,2,2,1,1,0,2,1,1,1,1,1,1,1,1,5,5,5,5
04/07/2016 12:00,2,2,2,2,3,3,3,2,3,4,4,4,4,1,1,1,1,2,2,2,2,2,0,2,1,1,1,2,2,2,2,2,2,2,2,2
04/07/2016 13:00,3,3,3,3,3,3,3,1,3,4,5,5,5,1,3,1,1,3,3,3,3,3,1,4,2,1,2,3,3,3,3,3,4,4,4,4
04/07/2016 14:00,2,2,2,2,1,1,1,2,1,5,3,3,3,2,4,2,2,4,2,3,3,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2
04/07/2016 15:00,2,2,2,2,1,1,1,3,1,4,3,3,3,1,4,1,1,5,1,3,4,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3
04/07/2016 16:00,2,2,2,2,2,2,2,3,2,2,4,4,4,5,5,5,5,6,3,5,4,4,1,2,2,4,2,2,2,2,2,2,6,6,6,6
04/07/2016 17:00,4,4,4,4,2,2,2,3,2,2,4,4,4,1,4,1,1,6,2,5,3,3,2,4,3,4,3,4,4,4,4,4,5,5,5,5
04/07/2016 18:00,5,5,5,5,3,3,3,2,3,2,4,4,4,1,5,1,1,7,2,4,4,4,2,5,5,4,5,5,5,5,5,5,5,5,5,5
04/07/2016 19:00,5,5,5,5,2,2,2,3,2,4,8,8,8,1,4,1,1,9,2,4,5,5,3,6,5,3,5,5,5,5,5,5,6,6,6,6
04/07/2016 20:00,6,6,6,6,2,2,2,3,2,6,4,4,4,1,3,1,1,2,2,4,5,5,3,5,5,1,5,6,6,6,6,6,5,5,5,5
04/07/2016 21:00,2,2,2,2,2,2,2,6,2,6,4,4,4,2,4,2,2,7,1,4,6,6,4,5,6,3,6,2,2,2,2,2,6,6,6,6
04/07/2016 22:00,5,5,5,5,4,4,4,8,4,7,3,3,3,4,5,4,4,5,1,3,5,5,4,5,4,4,4,5,5,5,5,5,5,5,5,5
04/07/2016 23:00,6,6,6,6,4,4,4,7,4,6,5,5,5,2,4,2,2,4,1,3,4,4,3,6,4,4,4,6,6,6,6,6,3,3,3,3
05/07/2016 00:00,3,3,3,3,4,4,4,6,4,5,5,5,5,3,3,3,3,3,3,3,4,4,1,4,1,4,1,3,3,3,3,3,3,3,3,3
05/07/2016 01:00,4,4,4,4,9,9,9,5,9,8,4,4,4,3,4,3,3,4,2,2,2,2,3,3,2,4,2,4,4,4,4,4,4,4,4,4
05/07/2016 02:00,2,2,2,2,8,8,8,5,8,6,5,5,5,1,4,1,1,2,3,2,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1
05/07/2016 03:00,3,3,3,3,4,4,4,3,4,6,5,5,5,2,3,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,2,2,2
05/07/2016 04:00,3,3,3,3,4,4,4,2,4,2,4,4,4,2,3,2,2,2,2,3,3,3,3,3,1,1,1,3,3,3,3,3,2,2,2,2
05/07/2016 05:00,2,2,2,2,2,2,2,2,2,5,7,7,7,1,2,1,1,3,1,2,4,4,4,3,2,1,2,2,2,2,2,2,3,3,3,3
05/07/2016 06:00,1,1,1,1,1,1,1,2,1,1,3,3,3,1,2,1,1,2,2,3,2,2,5,3,4,1,4,1,1,1,1,1,2,2,2,2
05/07/2016 07:00,2,2,2,2,1,1,1,2,1,1,4,4,4,1,2,1,1,2,1,2,2,2,5,3,2,1,2,2,2,2,2,2,3,3,3,3
05/07/2016 08:00,2,2,2,2,3,3,3,3,3,2,8,8,8,1,2,1,1,2,1,3,2,2,4,3,5,2,5,2,2,2,2,2,0,0,0,0
05/07/2016 09:00,2,2,2,2,3,3,3,3,3,2,5,5,5,1,4,1,1,1,3,3,1,1,4,2,2,2,2,2,2,2,2,2,0,0,0,0
05/07/2016 10:00,2,2,2,2,1,1,1,4,1,2,1,1,1,1,5,1,1,1,1,2,2,2,5,2,2,1,2,2,2,2,2,2,0,0,0,0
05/07/2016 11:00,1,1,1,1,1,1,1,5,1,3,3,3,3,1,1,1,1,1,2,1,1,1,5,2,4,2,4,1,1,1,1,1,2,2,2,2
05/07/2016 12:00,2,2,2,2,2,2,2,2,2,2,4,4,4,1,3,1,1,1,2,3,2,2,4,2,1,2,1,2,2,2,2,2,3,3,3,3
05/07/2016 13:00,1,1,1,1,1,1,1,1,1,4,4,4,4,1,3,1,1,2,2,4,3,3,5,4,4,1,4,1,1,1,1,1,3,3,3,3
05/07/2016 14:00,2,2,2,2,2,2,2,1,2,4,6,6,6,2,3,2,2,2,1,3,5,5,2,5,4,2,4,2,2,2,2,2,3,3,3,3
05/07/2016 15:00,2,2,2,2,1,1,1,3,1,4,3,3,3,2,4,2,2,1,1,4,5,5,3,3,4,3,4,2,2,2,2,2,3,3,3,3
05/07/2016 16:00,3,3,3,3,2,2,2,3,2,2,3,3,3,1,4,1,1,2,1,6,4,4,4,5,4,4,4,3,3,3,3,3,4,4,4,4
05/07/2016 17:00,3,3,3,3,2,2,2,2,2,2,4,4,4,2,5,2,2,2,2,1,3,3,4,5,5,3,5,3,3,3,3,3,4,4,4,4
05/07/2016 18:00,3,3,3,3,2,2,2,2,2,9,6,6,6,2,5,2,2,3,1,9,4,4,6,4,6,3,6,3,3,3,3,3,5,5,5,5
05/07/2016 19:00,5,5,5,5,2,2,2,3,2,2,9,9,9,2,5,2,2,2,3,2,6,6,7,4,5,6,5,5,5,5,5,5,4,4,4,4
05/07/2016 20:00,5,5,5,5,3,3,3,3,3,1,7,7,7,3,6,3,3,1,4,2,3,3,4,5,6,5,6,5,5,5,5,5,9,9,9,9
05/07/2016 21:00,6,6,6,6,4,4,4,3,4,8,4,4,4,2,7,2,2,1,3,1,4,4,2,4,4,5,4,6,6,6,6,6,5,5,5,5
05/07/2016 22:00,4,4,4,4,5,5,5,3,5,1,3,3,3,3,1,3,3,2,4,2,4,4,4,5,5,8,5,4,4,4,4,4,5,5,5,5
05/07/2016 23:00,4,4,4,4,4,4,4,4,4,3,7,7,7,2,10,2,2,2,1,3,5,5,2,5,4,7,4,4,4,4,4,4,5,5,5,5
06/07/2016 00:00,3,3,3,3,4,4,4,1,4,4,7,7,7,3,9,3,3,2,3,1,3,3,2,4,2,6,2,3,3,3,3,3,5,5,5,5
06/07/2016 01:00,2,2,2,2,6,6,6,4,6,2,7,7,7,2,4,2,2,3,3,1,2,2,2,3,1,5,1,2,2,2,2,2,2,2,2,2
06/07/2016 02:00,2,2,2,2,4,4,4,5,4,2,5,5,5,2,5,2,2,4,2,1,4,4,1,3,1,5,1,2,2,2,2,2,1,1,1,1
06/07/2016 03:00,2,2,2,2,3,3,3,3,3,2,6,6,6,2,8,2,2,2,3,1,3,3,3,2,1,5,1,2,2,2,2,2,3,3,3,3
06/07/2016 04:00,2,2,2,2,4,4,4,4,4,4,5,5,5,2,4,2,2,2,3,2,5,5,1,3,1,2,1,2,2,2,2,2,3,3,3,3
06/07/2016 05:00,1,1,1,1,4,4,4,3,4,2,8,8,8,2,3,2,2,1,2,2,5,5,1,3,2,3,2,1,1,1,1,1,2,2,2,2
06/07/2016 06:00,1,1,1,1,2,2,2,5,2,3,8,8,8,2,3,2,2,1,2,1,3,3,1,3,1,1,1,1,1,1,1,1,3,3,3,3
06/07/2016 07:00,1,1,1,1,3,3,3,5,3,2,7,7,7,6,1,6,6,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,3,3,3,3
06/07/2016 08:00,0,0,0,0,3,3,3,5,3,2,6,6,6,2,1,2,2,2,2,2,2,2,2,4,1,1,1,0,0,0,0,0,3,3,3,3
06/07/2016 09:00,0,0,0,0,3,3,3,4,3,3,5,5,5,1,1,1,1,2,4,1,3,3,2,3,1,1,1,0,0,0,0,0,3,3,3,3
06/07/2016 10:00,0,0,0,0,6,6,6,5,6,1,5,5,5,3,2,3,3,1,4,2,1,1,2,2,1,2,1,0,0,0,0,0,3,3,3,3
06/07/2016 11:00,1,1,1,1,4,4,4,1,4,2,4,4,4,2,1,2,2,1,3,2,1,1,2,3,1,2,1,1,1,1,1,1,3,3,3,3
06/07/2016 12:00,2,2,2,2,4,4,4,2,4,3,4,4,4,2,1,2,2,2,4,2,3,3,4,3,2,1,2,2,2,2,2,2,3,3,3,3
06/07/2016 13:00,2,2,2,2,1,1,1,2,1,3,4,4,4,2,4,2,2,3,2,2,2,2,2,4,3,3,3,2,2,2,2,2,4,4,4,4
06/07/2016 14:00,1,1,1,1,2,2,2,1,2,2,6,6,6,5,3,5,5,3,5,2,3,3,2,6,2,3,2,1,1,1,1,1,4,4,4,4
06/07/2016 15:00,1,1,1,1,1,1,1,2,1,4,5,5,5,10,3,10,10,4,6,5,3,3,2,4,2,2,2,1,1,1,1,1,4,4,4,4
06/07/2016 16:00,2,2,2,2,3,3,3,1,3,5,6,6,6,4,4,4,4,3,2,5,3,3,3,4,3,1,3,2,2,2,2,2,3,3,3,3
06/07/2016 17:00,3,3,3,3,3,3,3,1,3,5,8,8,8,6,1,6,6,5,4,2,2,2,3,3,4,5,4,3,3,3,3,3,4,4,4,4
06/07/2016 18:00,3,3,3,3,7,7,7,3,7,5,7,7,7,4,2,4,4,4,5,3,4,4,4,5,4,3,4,3,3,3,3,3,5,5,5,5
06/07/2016 19:00,3,3,3,3,3,3,3,3,3,5,7,7,7,2,3,2,2,7,5,4,5,5,3,4,5,3,5,3,3,3,3,3,5,5,5,5
06/07/2016 20:00,3,3,3,3,6,6,6,1,6,5,8,8,8,3,3,3,3,4,3,3,4,4,3,4,4,4,4,3,3,3,3,3,5,5,5,5
06/07/2016 21:00,4,4,4,4,6,6,6,6,6,4,10,10,10,2,3,2,2,2,3,3,7,7,3,4,4,3,4,4,4,4,4,4,7,7,7,7
06/07/2016 22:00,6,6,6,6,4,4,4,5,4,4,8,8,8,7,3,7,7,2,3,3,5,5,5,4,5,4,5,6,6,6,6,6,5,5,5,5
06/07/2016 23:00,3,3,3,3,5,5,5,3,5,1,9,9,9,2,1,2,2,1,3,4,6,6,4,5,3,4,3,3,3,3,3,3,2,2,2,2
07/07/2016 00:00,4,4,4,4,8,8,8,3,8,3,11,11,11,1,3,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
07/07/2016 01:00,2,2,2,2,7,7,7,5,7,2,9,9,9,2,4,2,2,4,3,1,4,4,2,3,3,2,3,2,2,2,2,2,5,5,5,5
07/07/2016 02:00,2,2,2,2,6,6,6,5,6,2,6,6,6,2,3,2,2,2,1,2,4,4,2,3,1,5,1,2,2,2,2,2,1,1,1,1
07/07/2016 03:00,1,1,1,1,4,4,4,5,4,1,9,9,9,3,2,3,3,3,2,2,4,4,3,4,1,1,1,1,1,1,1,1,2,2,2,2
07/07/2016 04:00,1,1,1,1,3,3,3,3,3,1,10,10,10,3,2,3,3,3,2,1,2,2,2,2,1,2,1,1,1,1,1,1,0,0,0,0
07/07/2016 05:00,1,1,1,1,2,2,2,5,2,2,7,7,7,5,1,5,5,3,1,2,3,3,2,3,2,2,2,1,1,1,1,1,2,2,2,2
07/07/2016 06:00,1,1,1,1,1,1,1,6,1,5,7,7,7,1,3,1,1,3,1,2,1,1,1,4,1,2,1,1,1,1,1,1,3,3,3,3
07/07/2016 07:00,1,1,1,1,4,4,4,3,4,4,3,3,3,2,1,2,2,3,2,1,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3
07/07/2016 08:00,2,2,2,2,3,3,3,3,3,2,6,6,6,1,0,1,1,3,2,3,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3
07/07/2016 09:00,2,2,2,2,4,4,4,3,4,5,8,8,8,1,2,1,1,5,2,2,2,2,2,3,2,1,2,2,2,2,2,2,3,3,3,3
07/07/2016 10:00,2,2,2,2,4,4,4,3,4,3,5,5,5,1,9,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
07/07/2016 11:00,1,1,1,1,3,3,3,2,3,1,5,5,5,1,4,1,1,3,4,1,2,2,3,2,1,3,1,1,1,1,1,1,4,4,4,4
07/07/2016 12:00,2,2,2,2,1,1,1,2,1,3,6,6,6,2,4,2,2,3,2,2,2,2,2,3,1,2,1,2,2,2,2,2,3,3,3,3
07/07/2016 13:00,2,2,2,2,1,1,1,1,1,3,6,6,6,3,2,3,3,3,1,3,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2
07/07/2016 14:00,3,3,3,3,2,2,2,2,2,2,5,5,5,3,3,3,3,3,2,4,1,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4
07/07/2016 15:00,3,3,3,3,2,2,2,2,2,1,7,7,7,3,3,3,3,4,3,4,2,2,5,3,5,1,5,3,3,3,3,3,5,5,5,5
07/07/2016 16:00,4,4,4,4,2,2,2,2,2,3,6,6,6,3,7,3,3,4,2,4,4,4,4,6,6,1,6,4,4,4,4,4,5,5,5,5
07/07/2016 17:00,2,2,2,2,3,3,3,3,3,3,6,6,6,1,1,1,1,5,5,5,3,3,2,4,6,4,6,2,2,2,2,2,2,2,2,2
07/07/2016 18:00,3,3,3,3,2,2,2,3,2,1,8,8,8,6,2,6,6,3,5,6,5,5,3,3,7,2,7,3,3,3,3,3,5,5,5,5
07/07/2016 19:00,2,2,2,2,2,2,2,3,2,2,7,7,7,7,1,7,7,3,4,5,5,5,4,3,6,1,6,2,2,2,2,2,6,6,6,6
07/07/2016 20:00,2,2,2,2,8,8,8,3,8,5,9,9,9,4,2,4,4,5,5,4,5,5,4,3,6,1,6,2,2,2,2,2,7,7,7,7
07/07/2016 21:00,5,5,5,5,5,5,5,2,5,4,10,10,10,2,5,2,2,7,5,5,5,5,6,4,4,4,4,5,5,5,5,5,7,7,7,7
07/07/2016 22:00,2,2,2,2,5,5,5,5,5,3,9,9,9,3,4,3,3,3,6,5,5,5,6,4,6,1,6,2,2,2,2,2,6,6,6,6
07/07/2016 23:00,5,5,5,5,3,3,3,4,3,2,10,10,10,2,3,2,2,3,4,5,5,5,3,5,2,1,2,5,5,5,5,5,3,3,3,3
08/07/2016 00:00,1,1,1,1,4,4,4,4,4,2,5,5,5,2,4,2,2,2,5,4,4,4,3,4,2,4,2,1,1,1,1,1,3,3,3,3
08/07/2016 01:00,1,1,1,1,8,8,8,4,8,3,6,6,6,1,3,1,1,2,4,1,3,3,1,4,2,1,2,1,1,1,1,1,5,5,5,5
08/07/2016 02:00,1,1,1,1,7,7,7,4,7,2,8,8,8,2,3,2,2,2,5,2,3,3,3,3,2,1,2,1,1,1,1,1,2,2,2,2
08/07/2016 03:00,2,2,2,2,7,7,7,4,7,2,8,8,8,1,5,1,1,2,7,3,4,4,2,1,1,3,1,2,2,2,2,2,3,3,3,3
08/07/2016 04:00,2,2,2,2,4,4,4,5,4,4,8,8,8,2,4,2,2,2,7,3,4,4,5,2,1,4,1,2,2,2,2,2,3,3,3,3
08/07/2016 05:00,1,1,1,1,3,3,3,6,3,3,6,6,6,2,5,2,2,2,5,2,4,4,2,1,1,3,1,1,1,1,1,1,2,2,2,2
08/07/2016 06:00,1,1,1,1,3,3,3,4,3,4,7,7,7,4,3,4,4,2,5,1,2,2,1,1,1,3,1,1,1,1,1,1,5,5,5,5
08/07/2016 07:00,1,1,1,1,3,3,3,3,3,3,7,7,7,4,3,4,4,2,5,2,2,2,1,2,1,1,1,1,1,1,1,1,5,5,5,5
